"state","abbreviation","region","zip","latitude","longitude"
"Louisiana","LA","South","71264",32.601281,-91.772528
"Louisiana","LA","South","71266",32.694663,-91.504375
"Louisiana","LA","South","71268",32.346067,-92.73702
"Louisiana","LA","South","71269",32.440635,-91.793784
"Louisiana","LA","South","71270",32.489856,-92.643874
"Louisiana","LA","South","71272",32.526867,-92.649341
"Louisiana","LA","South","71275",32.511899,-92.816833
"Louisiana","LA","South","71276",32.570267,-91.147816
"Louisiana","LA","South","71277",32.943343,-92.550972
"Louisiana","LA","South","71279",32.487355,-91.857122
"Louisiana","LA","South","71280",32.717701,-92.101206
"Louisiana","LA","South","71282",32.358981,-91.181064
"Louisiana","LA","South","71286",32.659214,-91.198986
"Louisiana","LA","South","71291",32.565624,-92.172912
"Louisiana","LA","South","71292",32.396678,-92.214764
"Louisiana","LA","South","71295",32.148625,-91.707292
"Louisiana","LA","South","71301",31.274156,-92.467107
"Louisiana","LA","South","71302",31.197018,-92.37022
"Louisiana","LA","South","71303",31.281321,-92.547344
"Louisiana","LA","South","71316",31.241848,-91.741404
"Louisiana","LA","South","71322",30.871119,-92.175559
"Louisiana","LA","South","71323",31.267741,-92.211702
"Louisiana","LA","South","71325",30.999205,-92.322145
"Louisiana","LA","South","71326",31.777078,-91.603933
"Louisiana","LA","South","71327",30.991981,-92.001383
"Louisiana","LA","South","71328",31.3551,-92.175517
"Louisiana","LA","South","71331",31.257244,-92.113148
"Louisiana","LA","South","71333",30.909986,-92.07187
"Louisiana","LA","South","71334",31.663443,-91.558351
"Louisiana","LA","South","71336",32.027122,-91.591595
"Louisiana","LA","South","71339",31.013823,-91.932294
"Louisiana","LA","South","71340",31.759812,-91.80805
"Louisiana","LA","South","71341",31.06543,-92.168056
"Louisiana","LA","South","71342",31.605159,-92.140729
"Louisiana","LA","South","71343",31.520809,-91.899171
"Louisiana","LA","South","71345",30.728356,-91.975451
"Louisiana","LA","South","71346",31.118246,-92.374928
"Louisiana","LA","South","71350",31.067691,-92.074182
"Louisiana","LA","South","71351",31.184246,-91.960829
"Louisiana","LA","South","71353",30.77293,-91.789004
"Louisiana","LA","South","71354",31.404457,-91.750053
"Louisiana","LA","South","71355",31.080929,-91.843964
"Louisiana","LA","South","71356",30.815703,-92.040935
"Louisiana","LA","South","71357",32.118991,-91.299302
"Louisiana","LA","South","71358",30.69188,-91.870105
"Louisiana","LA","South","71360",31.327512,-92.35469
"Louisiana","LA","South","71362",30.899115,-91.96106
"Louisiana","LA","South","71366",31.937216,-91.337058
"Louisiana","LA","South","71367",30.881575,-92.298045
"Louisiana","LA","South","71368",31.879707,-91.681882
"Louisiana","LA","South","71369",30.930023,-91.87706
"Louisiana","LA","South","71371",31.681682,-92.255293
"Louisiana","LA","South","71373",31.313431,-91.608945
"Louisiana","LA","South","71375",31.873718,-91.487345
"Louisiana","LA","South","71377",31.610604,-91.786272
"Louisiana","LA","South","71378",31.942365,-91.708659
"Louisiana","LA","South","71401",31.797481,-91.945921
"Louisiana","LA","South","71403",31.213288,-93.432754
"Louisiana","LA","South","71404",31.747006,-92.751585
"Louisiana","LA","South","71405",31.409505,-92.40173
"Louisiana","LA","South","71406",31.733102,-93.504579
"Louisiana","LA","South","71407",31.511005,-92.485916
"Louisiana","LA","South","71409",31.310753,-92.689221
"Louisiana","LA","South","71410",31.964808,-92.771461
"Louisiana","LA","South","71411",31.905455,-93.090534
"Louisiana","LA","South","71414",31.82792,-93.023916
"Louisiana","LA","South","71416",31.540434,-92.896951
"Louisiana","LA","South","71417",31.508204,-92.649646
"Louisiana","LA","South","71418",32.153925,-92.06672
"Louisiana","LA","South","71419",31.81853,-93.71073
"Louisiana","LA","South","71422",32.075286,-92.665698
"Louisiana","LA","South","71423",31.608231,-92.56839
"Louisiana","LA","South","71424",31.198217,-92.68984
"Louisiana","LA","South","71425",31.884125,-91.864145
"Louisiana","LA","South","71426",31.498904,-93.459879
"Louisiana","LA","South","71427",31.393954,-92.895939
"Louisiana","LA","South","71429",31.409171,-93.434636
"Louisiana","LA","South","71430",31.045222,-92.495816
"Louisiana","LA","South","71432",31.749577,-92.46771
"Louisiana","LA","South","71433",31.00118,-92.639215
"Louisiana","LA","South","71435",32.031741,-92.166355
"Louisiana","LA","South","71438",31.123274,-92.824105
"Louisiana","LA","South","71439",31.336817,-93.395725
"Louisiana","LA","South","71441",31.951563,-92.15344
"Louisiana","LA","South","71446",31.166711,-93.186912
"Louisiana","LA","South","71447",31.439054,-92.812704
"Louisiana","LA","South","71449",31.545133,-93.511491
"Louisiana","LA","South","71450",31.777653,-93.415279
"Louisiana","LA","South","71452",31.582642,-92.945043
"Louisiana","LA","South","71454",31.69142,-92.858382
"Louisiana","LA","South","71455",31.403448,-92.9895
"Louisiana","LA","South","71456",31.642077,-92.978467
"Louisiana","LA","South","71457",31.741703,-93.106492
"Louisiana","LA","South","71459",31.049335,-93.223895
"Louisiana","LA","South","71461",31.117838,-93.290291
"Louisiana","LA","South","71462",31.656767,-93.721339
"Louisiana","LA","South","71463",30.810055,-92.609872
"Louisiana","LA","South","71465",31.876829,-92.179143
"Louisiana","LA","South","71466",31.215147,-92.748626
"Louisiana","LA","South","71467",31.563307,-92.387126
"Louisiana","LA","South","71468",31.480849,-93.148903
"Louisiana","LA","South","71469",31.694472,-93.270631
"Louisiana","LA","South","71472",31.168851,-92.787163
"Louisiana","LA","South","71473",32.060376,-92.436094
"Louisiana","LA","South","71474",31.274616,-93.013045
"Louisiana","LA","South","71479",31.848859,-92.367977
"Louisiana","LA","South","71480",31.86101,-92.289798
"Louisiana","LA","South","71483",31.892384,-92.657875
"Louisiana","LA","South","71485",31.156609,-92.541668
"Louisiana","LA","South","71486",31.650584,-93.618811
"Arkansas","AR","South","71601",34.17938,-91.892483
"Arkansas","AR","South","71602",34.266258,-92.145362
"Arkansas","AR","South","71603",34.121075,-92.088127
"Arkansas","AR","South","71630",33.620304,-91.207069
"Arkansas","AR","South","71631",33.580025,-92.264958
"Arkansas","AR","South","71635",33.131052,-91.996505
"Arkansas","AR","South","71638",33.520936,-91.484668
"Arkansas","AR","South","71639",33.901476,-91.520374
"Arkansas","AR","South","71640",33.101218,-91.278079
"Arkansas","AR","South","71642",33.387396,-91.887479
"Arkansas","AR","South","71643",34.016891,-91.576497
"Arkansas","AR","South","71644",34.098317,-91.704718
"Arkansas","AR","South","71646",33.235544,-91.787587
"Arkansas","AR","South","71647",33.36436,-92.114035
"Arkansas","AR","South","71651",33.326924,-92.295767
"Arkansas","AR","South","71652",33.932638,-92.333039
"Arkansas","AR","South","71653",33.343373,-91.251768
"Arkansas","AR","South","71654",33.62109,-91.371079
"Arkansas","AR","South","71655",33.639802,-91.749587
"Arkansas","AR","South","71658",33.315968,-91.562057
"Arkansas","AR","South","71659",34.143566,-91.775854
"Arkansas","AR","South","71660",33.758739,-92.202721
"Arkansas","AR","South","71661",33.151034,-91.550243
"Arkansas","AR","South","71662",33.843455,-91.506833
"Arkansas","AR","South","71663",33.226443,-91.429483
"Arkansas","AR","South","71665",33.930261,-92.109532
"Arkansas","AR","South","71666",33.761035,-91.282223
"Arkansas","AR","South","71667",33.924489,-91.837089
"Arkansas","AR","South","71670",33.716086,-91.390919
"Arkansas","AR","South","71671",33.601989,-92.096049
"Arkansas","AR","South","71674",33.837003,-91.175206
"Arkansas","AR","South","71675",33.591748,-91.938191
"Arkansas","AR","South","71676",33.052182,-91.567642
"Arkansas","AR","South","71677",33.761875,-91.480643
"Arkansas","AR","South","71701",33.586463,-92.81969
"Arkansas","AR","South","71711",33.637549,-92.720251
"Arkansas","AR","South","71720",33.786212,-92.654681
"Arkansas","AR","South","71722",33.721771,-93.174656
"Arkansas","AR","South","71724",33.327776,-92.535675
"Arkansas","AR","South","71725",34.04963,-92.557937
"Arkansas","AR","South","71726",33.672341,-92.986057
"Arkansas","AR","South","71730",33.198844,-92.627076
"Arkansas","AR","South","71740",33.076871,-93.167354
"Arkansas","AR","South","71742",33.852672,-92.448887
"Arkansas","AR","South","71743",33.889333,-93.097793
"Arkansas","AR","South","71744",33.496803,-92.480163
"Arkansas","AR","South","71745",33.500735,-92.396088
"Arkansas","AR","South","71747",33.060731,-92.202891
"Arkansas","AR","South","71749",33.071881,-92.818579
"Arkansas","AR","South","71751",33.411484,-92.76026
"Arkansas","AR","South","71752",33.391416,-93.191768
"Arkansas","AR","South","71753",33.225678,-93.184674
"Arkansas","AR","South","71758",33.309289,-92.914948
"Arkansas","AR","South","71759",33.320987,-92.644185
"Arkansas","AR","South","71762",33.342916,-92.768358
"Arkansas","AR","South","71763",33.916457,-92.80534
"Arkansas","AR","South","71764",33.431939,-93.048957
"Arkansas","AR","South","71765",33.141882,-92.331795
"Arkansas","AR","South","71766",33.725131,-92.506653
"Arkansas","AR","South","71770",33.388092,-93.317427
"Arkansas","AR","South","71772",33.832642,-93.126092
"Arkansas","AR","South","71801",33.645886,-93.598921
"Arkansas","AR","South","71820",33.799412,-94.272577
"Arkansas","AR","South","71822",33.663095,-94.156267
"Arkansas","AR","South","71823",33.829333,-94.123392
"Arkansas","AR","South","71825",33.877783,-93.556496
"Arkansas","AR","South","71826",33.09254,-93.723219
"Arkansas","AR","South","71827",33.425189,-93.396517
"Arkansas","AR","South","71832",34.036919,-94.351136
"Arkansas","AR","South","71833",34.141928,-94.04125
"Arkansas","AR","South","71834",33.114843,-93.957845
"Arkansas","AR","South","71835",33.644014,-93.429182
"Arkansas","AR","South","71836",33.714994,-94.39765
"Arkansas","AR","South","71837",33.254898,-93.845308
"Arkansas","AR","South","71838",33.652497,-93.812294
"Arkansas","AR","South","71839",33.334884,-93.729032
"Arkansas","AR","South","71841",34.161996,-94.339512
"Arkansas","AR","South","71842",33.902882,-94.285269
"Arkansas","AR","South","71845",33.315595,-93.643959
"Arkansas","AR","South","71846",33.943737,-94.127736
"Arkansas","AR","South","71847",33.926251,-93.636805
"Arkansas","AR","South","71851",33.856659,-93.942522
"Arkansas","AR","South","71852",33.997681,-93.855553
"Arkansas","AR","South","71853",33.593799,-93.938035
"Arkansas","AR","South","71854",33.451415,-93.881829
"Arkansas","AR","South","71855",33.865153,-93.751335
"Arkansas","AR","South","71857",33.801468,-93.33759
"Arkansas","AR","South","71858",33.585136,-93.263796
"Arkansas","AR","South","71859",33.744439,-93.910186
"Arkansas","AR","South","71860",33.290219,-93.489664
"Arkansas","AR","South","71861",33.100673,-93.499952
"Arkansas","AR","South","71862",33.779653,-93.728054
"Arkansas","AR","South","71865",33.740996,-94.149866
"Arkansas","AR","South","71866",33.877497,-94.406484
"Arkansas","AR","South","71901",34.526453,-92.974072
"Arkansas","AR","South","71909",34.643688,-92.997552
"Arkansas","AR","South","71913",34.449239,-93.094266
"Arkansas","AR","South","71921",34.243654,-93.390909
"Arkansas","AR","South","71922",34.023207,-93.413297
"Arkansas","AR","South","71923",34.085089,-93.04527
"Arkansas","AR","South","71929",34.303737,-93.159556
"Arkansas","AR","South","71933",34.439307,-93.342843
"Arkansas","AR","South","71935",34.39496,-93.751384
"Arkansas","AR","South","71937",34.399366,-94.390304
"Arkansas","AR","South","71940",34.023354,-93.520406
"Arkansas","AR","South","71941",34.24725,-92.948746
"Arkansas","AR","South","71943",34.340316,-93.607268
"Arkansas","AR","South","71944",34.242824,-94.332769
"Arkansas","AR","South","71945",34.485153,-94.339565
"Arkansas","AR","South","71949",34.699085,-93.220798
"Arkansas","AR","South","71950",34.256518,-93.717836
"Arkansas","AR","South","71952",34.276513,-93.821435
"Arkansas","AR","South","71953",34.608016,-94.197193
"Arkansas","AR","South","71956",34.598636,-93.153438
"Arkansas","AR","South","71957",34.565024,-93.574701
"Arkansas","AR","South","71958",34.123352,-93.664613
"Arkansas","AR","South","71959",34.243165,-93.931584
"Arkansas","AR","South","71960",34.490338,-93.711367
"Arkansas","AR","South","71961",34.600315,-93.83836
"Arkansas","AR","South","71962",34.036195,-93.322745
"Arkansas","AR","South","71964",34.424134,-93.240731
"Arkansas","AR","South","71965",34.670485,-93.746571
"Arkansas","AR","South","71968",34.524171,-93.290496
"Arkansas","AR","South","71969",34.669242,-93.62921
"Arkansas","AR","South","71970",34.668934,-93.489154
"Arkansas","AR","South","71971",34.304022,-94.034257
"Arkansas","AR","South","71972",34.382891,-94.276862
"Arkansas","AR","South","71973",34.301882,-94.318986
"Arkansas","AR","South","71998",34.126385,-93.055286
"Arkansas","AR","South","71999",34.127458,-93.059067
"Arkansas","AR","South","72001",35.058351,-92.885846
"Arkansas","AR","South","72002",34.660794,-92.527512
"Arkansas","AR","South","72003",34.382529,-91.390261
"Arkansas","AR","South","72004",34.282786,-91.77931
"Arkansas","AR","South","72005",35.537189,-91.070427
"Arkansas","AR","South","72006",35.243873,-91.359583
"Arkansas","AR","South","72007",35.001903,-91.983177
"Arkansas","AR","South","72010",35.320195,-91.537618
"Arkansas","AR","South","72011",34.500623,-92.465885
"Arkansas","AR","South","72012",35.094842,-91.907583
"Arkansas","AR","South","72013",35.455344,-92.368472
"Arkansas","AR","South","72014",35.432522,-91.111808
"Arkansas","AR","South","72015",34.485899,-92.585099
"Arkansas","AR","South","72016",34.970823,-92.632882
"Arkansas","AR","South","72017",34.900249,-91.416432
"Arkansas","AR","South","72019",34.63803,-92.685264
"Arkansas","AR","South","72020",35.472034,-91.470145
"Arkansas","AR","South","72021",34.84554,-91.217479
"Arkansas","AR","South","72022",34.607458,-92.488544
"Arkansas","AR","South","72023",34.964267,-92.063652
"Arkansas","AR","South","72024",34.760848,-91.741919
"Arkansas","AR","South","72025",35.052328,-92.999375
"Arkansas","AR","South","72026",34.505228,-91.295
"Arkansas","AR","South","72027",35.373818,-92.572871
"Arkansas","AR","South","72029",34.707123,-91.238574
"Arkansas","AR","South","72030",35.427088,-92.675908
"Arkansas","AR","South","72031",35.633661,-92.531647
"Arkansas","AR","South","72032",35.065559,-92.362675
"Arkansas","AR","South","72034",35.049921,-92.486049
"Arkansas","AR","South","72035",35.078763,-92.457353
"Arkansas","AR","South","72036",35.011116,-91.273098
"Arkansas","AR","South","72037",34.537243,-91.874679
"Arkansas","AR","South","72038",34.452651,-91.238115
"Arkansas","AR","South","72039",35.356065,-92.397334
"Arkansas","AR","South","72040",34.969678,-91.53282
"Arkansas","AR","South","72041",34.721785,-91.467356
"Arkansas","AR","South","72042",34.26058,-91.324459
"Arkansas","AR","South","72044",35.660028,-92.164976
"Arkansas","AR","South","72045",35.129841,-92.03229
"Arkansas","AR","South","72046",34.558459,-91.950755
"Arkansas","AR","South","72047",35.223782,-92.210687
"Arkansas","AR","South","72048",34.228976,-91.145253
"Arkansas","AR","South","72051",35.786051,-92.321011
"Arkansas","AR","South","72055",34.098693,-91.35419
"Arkansas","AR","South","72057",34.14094,-92.310368
"Arkansas","AR","South","72058",35.245918,-92.374199
"Arkansas","AR","South","72059",35.139596,-91.315005
"Arkansas","AR","South","72060",35.073708,-91.599008
"Arkansas","AR","South","72061",35.322763,-92.299994
"Arkansas","AR","South","72063",35.318066,-92.790118
"Arkansas","AR","South","72064",34.791589,-91.608698
"Arkansas","AR","South","72065",34.534625,-92.286376
"Arkansas","AR","South","72067",35.563373,-92.155437
"Arkansas","AR","South","72068",35.190308,-91.710763
"Arkansas","AR","South","72069",34.53214,-91.137845
"Arkansas","AR","South","72070",35.00812,-92.706952
"Arkansas","AR","South","72072",34.523961,-91.739547
"Arkansas","AR","South","72073",34.381138,-91.669076
"Arkansas","AR","South","72074",35.07827,-91.095316
"Arkansas","AR","South","72076",34.916182,-92.141483
"Arkansas","AR","South","72079",34.390546,-92.173539
"Arkansas","AR","South","72080",35.437998,-92.83451
"Arkansas","AR","South","72081",35.382007,-91.670425
"Arkansas","AR","South","72082",35.232834,-91.67357
"Arkansas","AR","South","72083",34.593528,-92.008712
"Arkansas","AR","South","72084",34.143958,-92.667512
"Arkansas","AR","South","72085",35.363958,-91.829069
"Arkansas","AR","South","72086",34.807021,-91.907681
"Arkansas","AR","South","72087",34.596727,-92.826199
"Arkansas","AR","South","72088",35.595187,-92.267834
"Arkansas","AR","South","72099",34.899278,-92.141459
"Arkansas","AR","South","72101",35.245352,-91.161529
"Arkansas","AR","South","72102",35.147155,-91.830016
"Arkansas","AR","South","72103",34.590486,-92.390045
"Arkansas","AR","South","72104",34.342042,-92.821803
"Arkansas","AR","South","72106",34.973989,-92.526078
"Arkansas","AR","South","72107",35.14182,-92.536244
"Arkansas","AR","South","72108",34.687786,-91.066022
"Arkansas","AR","South","72110",35.156495,-92.781326
"Arkansas","AR","South","72111",35.238551,-92.131305
"Arkansas","AR","South","72112",35.580917,-91.229715
"Arkansas","AR","South","72113",34.859561,-92.397622
"Arkansas","AR","South","72114",34.764902,-92.260348
"Arkansas","AR","South","72116",34.800258,-92.245317
"Arkansas","AR","South","72117",34.769847,-92.145446
"Arkansas","AR","South","72118",34.840468,-92.326035
"Arkansas","AR","South","72119",34.834025,-92.292252
"Arkansas","AR","South","72120",34.902043,-92.240819
"Arkansas","AR","South","72121",35.455321,-91.78614
"Arkansas","AR","South","72122",34.777884,-92.808357
"Arkansas","AR","South","72123",35.258759,-91.235387
"Arkansas","AR","South","72125",35.066192,-92.790669
"Arkansas","AR","South","72126",34.942765,-92.916204
"Arkansas","AR","South","72127",35.173113,-92.606038
"Arkansas","AR","South","72128",34.313077,-92.621441
"Arkansas","AR","South","72129",34.325635,-92.542736
"Arkansas","AR","South","72130",35.661399,-92.056438
"Arkansas","AR","South","72131",35.416053,-92.18954
"Arkansas","AR","South","72132",34.446273,-92.204774
"Arkansas","AR","South","72134",34.61777,-91.350611
"Arkansas","AR","South","72135",34.877841,-92.5401
"Arkansas","AR","South","72136",35.241127,-92.005426
"Arkansas","AR","South","72137",35.336271,-92.042179
"Arkansas","AR","South","72139",35.361003,-91.507798
"Arkansas","AR","South","72140",34.362455,-91.167189
"Arkansas","AR","South","72141",35.513306,-92.672187
"Arkansas","AR","South","72142",34.697279,-92.043838
"Arkansas","AR","South","72143",35.232983,-91.736474
"Arkansas","AR","South","72149",35.249093,-91.726214
"Arkansas","AR","South","72150",34.31334,-92.394058
"Arkansas","AR","South","72152",34.356114,-91.979332
"Arkansas","AR","South","72153",35.646118,-92.32628
"Arkansas","AR","South","72156",35.281036,-92.685033
"Arkansas","AR","South","72157",35.271247,-92.556658
"Arkansas","AR","South","72160",34.427743,-91.528699
"Arkansas","AR","South","72165",35.575447,-91.457962
"Arkansas","AR","South","72166",34.069097,-91.221874
"Arkansas","AR","South","72167",34.417804,-92.647499
"Arkansas","AR","South","72168",34.440061,-91.971787
"Arkansas","AR","South","72169",35.396491,-91.226565
"Arkansas","AR","South","72170",34.586,-91.417505
"Arkansas","AR","South","72173",35.100101,-92.211144
"Arkansas","AR","South","72175",34.336715,-91.76404
"Arkansas","AR","South","72176",35.002357,-91.835241
"Arkansas","AR","South","72179",35.503585,-91.855553
"Arkansas","AR","South","72181",35.162396,-92.445162
"Arkansas","AR","South","72201",34.746905,-92.280049
"Arkansas","AR","South","72202",34.730566,-92.233004
"Arkansas","AR","South","72204",34.717617,-92.358338
"Arkansas","AR","South","72205",34.750326,-92.351206
"Arkansas","AR","South","72206",34.632811,-92.234961
"Arkansas","AR","South","72207",34.773531,-92.346499
"Arkansas","AR","South","72209",34.676378,-92.345074
"Arkansas","AR","South","72210",34.7139,-92.50845
"Arkansas","AR","South","72211",34.750556,-92.417622
"Arkansas","AR","South","72212",34.785888,-92.415028
"Arkansas","AR","South","72223",34.788983,-92.511587
"Arkansas","AR","South","72227",34.775283,-92.374573
"Arkansas","AR","South","72301",35.144685,-90.189236
"Arkansas","AR","South","72311",34.723828,-90.891487
"Arkansas","AR","South","72315",35.902669,-89.903375
"Arkansas","AR","South","72320",34.824331,-90.524725
"Arkansas","AR","South","72321",35.815937,-89.944659
"Arkansas","AR","South","72322",35.064937,-90.822096
"Arkansas","AR","South","72324",35.390418,-90.786566
"Arkansas","AR","South","72325",35.322095,-90.24596
"Arkansas","AR","South","72326",35.116264,-90.907852
"Arkansas","AR","South","72327",35.232947,-90.333792
"Arkansas","AR","South","72328",33.986016,-91.091182
"Arkansas","AR","South","72329",35.614569,-89.988071
"Arkansas","AR","South","72330",35.587792,-90.210309
"Arkansas","AR","South","72331",35.281034,-90.466305
"Arkansas","AR","South","72332",35.10195,-90.308837
"Arkansas","AR","South","72333",34.302008,-90.866645
"Arkansas","AR","South","72335",34.994363,-90.745986
"Arkansas","AR","South","72338",35.400755,-90.15442
"Arkansas","AR","South","72339",35.42201,-90.268106
"Arkansas","AR","South","72340",34.93932,-91.027828
"Arkansas","AR","South","72341",34.87839,-90.769095
"Arkansas","AR","South","72342",34.448956,-90.684489
"Arkansas","AR","South","72346",35.082326,-90.48449
"Arkansas","AR","South","72347",35.377743,-91.014418
"Arkansas","AR","South","72348",34.941764,-90.417886
"Arkansas","AR","South","72350",35.499753,-90.129287
"Arkansas","AR","South","72351",35.673714,-90.0964
"Arkansas","AR","South","72353",34.300515,-91.007283
"Arkansas","AR","South","72354",35.618861,-90.3193
"Arkansas","AR","South","72355",34.474201,-90.797703
"Arkansas","AR","South","72358",35.792094,-89.892431
"Arkansas","AR","South","72359",35.026355,-90.722129
"Arkansas","AR","South","72360",34.750302,-90.780771
"Arkansas","AR","South","72364",35.217536,-90.189224
"Arkansas","AR","South","72365",35.520937,-90.450084
"Arkansas","AR","South","72366",34.518108,-90.96086
"Arkansas","AR","South","72367",34.197327,-90.943901
"Arkansas","AR","South","72368",34.810402,-91.023371
"Arkansas","AR","South","72370",35.71448,-90.027718
"Arkansas","AR","South","72372",34.96759,-90.950562
"Arkansas","AR","South","72373",35.308676,-90.594228
"Arkansas","AR","South","72374",34.566337,-90.833499
"Arkansas","AR","South","72376",35.087232,-90.29975
"Arkansas","AR","South","72377",35.692827,-90.335972
"Arkansas","AR","South","72379",34.05478,-91.041036
"Arkansas","AR","South","72383",34.491057,-91.039625
"Arkansas","AR","South","72384",35.375795,-90.219489
"Arkansas","AR","South","72386",35.45024,-90.365989
"Arkansas","AR","South","72389",34.371344,-90.912075
"Arkansas","AR","South","72390",34.551045,-90.67941
"Arkansas","AR","South","72392",34.965598,-91.100606
"Arkansas","AR","South","72394",35.06003,-90.614018
"Arkansas","AR","South","72395",35.59309,-90.081246
"Arkansas","AR","South","72396",35.230088,-90.822532
"Arkansas","AR","South","72401",35.886344,-90.656774
"Arkansas","AR","South","72404",35.773862,-90.778838
"Arkansas","AR","South","72410",35.947477,-91.097645
"Arkansas","AR","South","72411",35.74509,-90.575507
"Arkansas","AR","South","72412",36.124168,-90.694378
"Arkansas","AR","South","72413",36.30183,-90.822219
"Arkansas","AR","South","72414",35.824609,-90.374049
"Arkansas","AR","South","72415",36.126668,-91.175013
"Arkansas","AR","South","72416",35.963977,-90.795722
"Arkansas","AR","South","72417",35.916276,-90.539526
"Arkansas","AR","South","72419",35.749599,-90.35355
"Arkansas","AR","South","72421",35.785321,-90.971951
"Arkansas","AR","South","72422",36.424558,-90.519488
"Arkansas","AR","South","72424",36.390527,-90.736363
"Arkansas","AR","South","72425",36.215265,-90.739215
"Arkansas","AR","South","72426",35.868207,-90.041639
"Arkansas","AR","South","72427",35.867056,-90.935772
"Arkansas","AR","South","72428",35.739351,-90.224596
"Arkansas","AR","South","72429",35.506079,-90.928396
"Arkansas","AR","South","72430",36.334529,-90.171274
"Arkansas","AR","South","72431",35.632571,-91.079409
"Arkansas","AR","South","72432",35.55269,-90.720042
"Arkansas","AR","South","72433",36.025741,-91.047639
"Arkansas","AR","South","72434",36.217536,-91.156352
"Arkansas","AR","South","72435",36.315759,-90.5791
"Arkansas","AR","South","72436",36.235784,-90.485057
"Arkansas","AR","South","72437",35.848382,-90.458281
"Arkansas","AR","South","72438",35.949108,-90.217756
"Arkansas","AR","South","72440",36.005556,-91.227055
"Arkansas","AR","South","72441",36.436953,-90.385317
"Arkansas","AR","South","72442",35.818572,-90.186693
"Arkansas","AR","South","72443",36.17577,-90.411414
"Arkansas","AR","South","72444",36.428649,-90.852789
"Arkansas","AR","South","72445",35.976503,-91.026627
"Arkansas","AR","South","72447",35.908913,-90.328424
"Arkansas","AR","South","72449",36.177465,-90.819634
"Arkansas","AR","South","72450",36.079546,-90.51644
"Arkansas","AR","South","72453",36.294577,-90.707988
"Arkansas","AR","South","72454",36.406767,-90.202572
"Arkansas","AR","South","72455",36.319648,-91.029167
"Arkansas","AR","South","72456",36.447254,-90.338356
"Arkansas","AR","South","72457",36.088891,-91.068221
"Arkansas","AR","South","72458",36.072601,-91.158549
"Arkansas","AR","South","72459",36.292523,-91.292989
"Arkansas","AR","South","72460",36.349823,-91.169303
"Arkansas","AR","South","72461",36.266147,-90.285219
"Arkansas","AR","South","72462",36.389116,-90.759335
"Arkansas","AR","South","72464",36.457748,-90.144108
"Arkansas","AR","South","72466",36.053793,-91.330727
"Arkansas","AR","South","72467",35.841039,-90.675602
"Arkansas","AR","South","72469",35.951824,-91.289073
"Arkansas","AR","South","72470",36.474682,-90.692281
"Arkansas","AR","South","72471",35.827874,-91.110148
"Arkansas","AR","South","72472",35.596453,-90.534179
"Arkansas","AR","South","72473",35.738276,-91.171315
"Arkansas","AR","South","72476",36.049514,-90.919912
"Arkansas","AR","South","72478",36.447875,-91.058981
"Arkansas","AR","South","72479",35.633662,-90.905465
"Arkansas","AR","South","72482",36.277559,-91.367518
"Arkansas","AR","South","72501",35.791171,-91.653381
"Arkansas","AR","South","72512",36.220421,-91.746312
"Arkansas","AR","South","72513",36.226285,-91.658306
"Arkansas","AR","South","72515",36.276377,-92.056433
"Arkansas","AR","South","72517",36.132311,-91.973274
"Arkansas","AR","South","72519",36.134123,-92.180309
"Arkansas","AR","South","72520",36.3909,-91.720193
"Arkansas","AR","South","72521",35.949672,-91.541118
"Arkansas","AR","South","72522",35.810886,-91.470428
"Arkansas","AR","South","72523",35.627793,-91.844656
"Arkansas","AR","South","72524",35.840215,-91.311438
"Arkansas","AR","South","72526",35.883198,-91.779304
"Arkansas","AR","South","72527",35.739859,-91.684984
"Arkansas","AR","South","72528",36.227487,-92.138311
"Arkansas","AR","South","72529",36.291822,-91.564287
"Arkansas","AR","South","72530",35.603916,-91.94472
"Arkansas","AR","South","72531",36.33023,-92.139824
"Arkansas","AR","South","72532",36.103956,-91.600598
"Arkansas","AR","South","72533",35.978455,-92.247016
"Arkansas","AR","South","72534",35.601037,-91.744389
"Arkansas","AR","South","72536",36.144167,-91.768292
"Arkansas","AR","South","72537",36.446131,-92.222556
"Arkansas","AR","South","72538",36.445567,-92.100292
"Arkansas","AR","South","72539",36.33214,-91.711144
"Arkansas","AR","South","72540",35.919397,-91.909992
"Arkansas","AR","South","72542",36.300403,-91.465978
"Arkansas","AR","South","72543",35.450539,-91.987292
"Arkansas","AR","South","72544",36.403646,-92.189682
"Arkansas","AR","South","72546",35.578882,-91.941061
"Arkansas","AR","South","72550",35.710126,-91.783974
"Arkansas","AR","South","72553",35.700507,-91.480822
"Arkansas","AR","South","72554",36.438698,-91.562211
"Arkansas","AR","South","72555",35.78144,-91.875264
"Arkansas","AR","South","72556",36.013879,-91.97001
"Arkansas","AR","South","72560",35.851011,-92.094066
"Arkansas","AR","South","72561",35.949063,-91.807728
"Arkansas","AR","South","72562",35.735469,-91.401119
"Arkansas","AR","South","72564",35.59588,-91.456611
"Arkansas","AR","South","72565",36.217416,-91.912766
"Arkansas","AR","South","72566",36.21676,-92.078015
"Arkansas","AR","South","72567",35.814566,-91.92595
"Arkansas","AR","South","72568",35.569396,-91.624998
"Arkansas","AR","South","72569",36.146178,-91.399363
"Arkansas","AR","South","72571",35.641682,-91.551195
"Arkansas","AR","South","72572",35.899142,-91.291045
"Arkansas","AR","South","72573",36.076165,-91.797364
